Branch,Talker,Event,Content,Key
0,,,어쩌면 기다릴지도 모른다는 생각에 호시코는 자리에서 일어났다.#몸에 묻어 있는 먼지를 툴툴 털며 밖을 향해 걸었다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Town,
0,,,겉보기엔 큰 흔적이 남진 않았다.,
0,,,먼지가 묻어 옷 색이 조금 변한 정도,
0,,,조금 늦게 출발해서 늦었다 라고 하면 되겠지,
0,,,그런 생각으로 식당쪽을 향했다.,
0,,,니아는 가게 앞에서 핸드폰을 보고 있었다.#아무렇지도 않다는 듯 그자리에 서 있었다.,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,호시코는 니아에게 다가갔다.,
0,1,,조금 늦었네,
0,호시코,,미안 집에서 늦게 출발해서,
0,,,호시코를 보던 니아는 시선이 아래로 쏠렸다.,
0,,,무슨 일이라도 있냐는 것처럼 갸웃 해보지만 니아는 호시코의 옆구리를 툭 눌렀다.,
0,,,생각보다 큰 통증에 호시코는 인상을 찌푸렸다.,
0,1,,괜찮은거 맞아?,
0,호시코,,으음… 그냥 조금 불편한 정도야,
0,,,하나도 티가 안난다 생각한건 내 착각이였나?,
0,,,어떤 식으로 말을 해야할까#걱정끼칠까봐 말안했다고 해야하나,
0,,,고민하던 것도 잠시 니아가 고개를 돌렸다는걸 알 수 있었다.,
0,1,,나 때문에 그런거야?,
0,호시코,,적어도 너랑은 연관 없는 일이 맞아,
0,,,아직 타케시가 니아를 괴롭히는 일은 없었다.,
0,,,호시코가 생각하기엔 그랬다.#니아가 타케시에 대해 이야기한 적도 없고 같이 다니는걸 본 이들도 적다,
0,,,하지만 그 말은 니아에게 크게 와닿지 않은 듯 보였다.,
0,1,,알겠어 그렇다고 한다면 믿을게,
0,호시코,,밥이라도 먹자,
0,,,가끔 저런 상황에는 내가 남들을 과소평가 한게 아닐까 그런 생각이 들었다.,
0,,,눈썰미가 좋다 한들 이런걸 가볍게 확인할 수 있는 걸까,
0,,,식당에 들어가던 와중에도 호시코의 생각은 끊기지 않았다.,
0,1,,무슨 생각해?,
0,호시코,,세상 사람들은 내 생각보다 굉장한거 같아서,
0,,,남들보다 내가 잘난 부분이 있어 도와준다고 생각하곤 했다.#성적뿐만이 아닌 갈등상황에서도 다들 어려보였으니까,
0,,,그런데 니아와 다니기 시작한 이후부터 내 생각과는 많이 다른 일들을 보곤 했다.,
0,,,어쩌면 틀에 박혀 있던건 내가 아닐까?,
0,,,그런 생각도 자주 들 정도였다.,
0,1,,사람마다 강점이 다르다고 네가 그랬었지?,
0,호시코,,응 그렇지?,
0,,,니아는 그 말을 하며 자신을 가리켰다.#그 의도를 어렴풋이 읽을 수 있었다.,
0,,,서로 다른 부분에서 대단한 점이 있다는건가…,
0,,,니아는 그 이후로 별 말을 하진 않았다.,
0,,,마치 생각할 여유를 주듯 느긋하게 밥을 먹으며 시간을 보낼 뿐이였다.,
0,호시코,,계산은 내가 할게,
0,1,,아냐 내가 할게 다음에 사줘,
0,,SelectTalker,-1,
0,,,니아는 호시코가 카드를 꺼내는걸 막으며 자신이 계산대로 갔다.,
0,,,분명 전보다 말도 많이 하고 의견을 내는 것도 많아졌다.,
0,,,분명 그랬을텐데…,
0,,,호시코는 알 수 없는 거리감을 느꼈다.,
0,,,마치 나를 위해서 이것 저것 행동하는 느낌?,
0,,,전까진 그런 성격이지 않을까 생각이 들었지만 오늘의 모습은 위화감이 컸다.,
0,,,차라리 물어보는게 나을까?,
0,1,,계산 다 했어 이제 나가자,
0,호시코,,다음은 어디로 갈까?,
0,,,어중간하게 물어봤다간 의도를 알아서 기분이 나빠질 수 있다.,
0,,,그렇다면 조금 직설적으로 물어보는게 더 낫지 않을까,
0,1,,공원이라도 조금 걸을래?,
0,,,호시코는 고개를 끄덕였다.,
0,,,니아가 앞장서서 공원을 향해 걷기 시작했다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,ChangeBGM,Park,
0,,,걸어 오는 동안 큰 이야기는 나누지 않았다.,
0,,,그동안 호시코는 어떤 식으로 이야기를 할까 미리 생각을 정리 해두었다.,
0,호시코,,니아 궁금한게 있어,
0,1,,뭐야?,
0,호시코,,혹시 내가 뭐 잘못했어?,
0,,,그 말을 한 후 호시코는 니아가 말하기전에 바로 말을 이었다.,
0,호시코,,요즘 들어 네가 나랑 거리를 두려는 것 처럼 보여서 말야.#방금 전에도 자기 때문이냐고 불안해 했잖아?,
0,,,호시코의 말을 들은 니아는 별 다른 말을 하진 않았다.,
0,,,하지만 손은 양 손을 포개어 쥐고 있었다.,
0,호시코,,그 내가 불편한거면 말을 해줬으면 좋겠어,
0,1,,그런건 아냐,
0,,,니아는 눈을 마주치지 못하고 우물쭈물 하고 있었다.,
0,,,호시코는 그런 니아를 조용히 기다렸다.,
0,,,자신의 생각을 말 하는 것이 많이 느린 친구라는건 잘 기억하고 있기 때문이였다.,
0,1,,오히려 네게는 고맙다고 생각해,
0,,,이번엔 양손을 깍지끼며 아래를 향하게 내렸다.#버벅이는 말투가 긴장하고 있다는 것을 알 수 있게 해주었다.,
0,,,부담스러워 한다는걸 알고 있는 만큼 호시코는 덤덤히 들어주고 있었다.,
0,1,,그래서 도움이 되야만 같이 지낼 수 있지 않을까 해서…,
0,호시코,,음 그렇구나,
0,,,어떤 느낌인지 이제야 이해 할 수 있었다.,
0,,,호시코는 생각치 못한 답에 생각이 돌아가지 않는 느낌이 들었다.,
0,,,어쩌면 나도 비슷한 느낌이 든게 아닐까 하는 생각도 들었다.,
0,,,구태여 공원에 대해서 알아보고 지원서도 내는 것 처럼,
0,,,그래도 친구사이에 그런건 필요 없다.#이것만큼은 잘 알고 있었다.,
0,호시코,,맞아 나도 그렇게 느껴지긴 하더라,
0,1,,그런거야?,
0,호시코,,하지만 그럴 필요까진 없더라고,
0,,,호시코에게 친구란 같이 어울려 놀 수 있는 사람이였다.,
0,,,공부를 같이 하거나 친구에게 뭔가를 배운다는건 생각하기 어려웠다.,
0,,,그런 것처럼 니아에겐 친구가 그런 이미지 일 순 있다.,
0,,,그 이야기를 듣고 자신도 비슷하게 생각한거면 충분히 그럴 수 있다 생각된다.,
0,호시코,,그래도 그 말은 굉장히 기뻐,
0,,,기쁘다는 말에 니아의 표정이 변했다.,
0,,,표정 변화가 적지만 보일 정도로 크게 놀란 느낌이 들었다.,
0,NiaRelationship,IncreaseVarByName,5,
0,,Bookmark,기본 지급 용도의 호감도상승,
0,호시코,,물론 도움이 되야만 지낼 수 있는건 아냐.#나도 같이 다니고 싶어서 다니는거니까,
0,1,,응,
0,,,게다가 지금도 많은 도움이 되고 있으니까.,
0,,,이 말은 속으로 묻어 두기로 했다.,
0,,,몇몇 아이들이 무시한다고 느낀 이유가 이 생각 때문이란 것도 알게 해주었다.,
0,,,이미 많은 도움이 된 거나 다름이 없는 일이였다.,
0,호시코,,그럼 더 많은 친구들을 만나보는건 어때?,
0,1,,음… 아직은 잘 모르겠어,
0,,,급할건 없었다.,
0,,,아직 니아의 상황도 잘 알지 못하고 어떤 소문이 나도는지도 알아야 했다.,
0,,,저렇게 솔직한 아이면 모두 그걸 알았을때 믿어 주지 않을까,
0,,,막연한 생각일 뿐이지만 그럴 가능성도  있다고 생각이 들었다.,
0,,,어쩌면 나보다도 더 상황이 좋을지도 모르지,
0,,,둘은 이런 식의 이야기를 하며 공원을 돌아다녔다.,
0,호시코,,오늘은 여기까지만 하자,
0,1,,내일이 첫날이니까?,
0,,,말 그대로 공원에 사람들이 모이는 첫날이였다. ,
0,,,어떤 일을 할지 모르기에 체력을 보존할 필요성이 있었다.,
0,호시코,,그럼 내일 볼가?,
0,1,,응 그래 조심히 들어가,
0,,RemoveTalker,1,
0,,,니아는 공원 입구쪽으로 쭉 걸어갔다.,
0,,,일단 신청은 해두긴 했는데 어떤 일을 하게 되려나?,
0,,,여기 저기 쫓아 다니면서 하는 일들을 돕는 일을 하게 되려나?,
0,,,생각 나는 것은 좀 있었지만 이거다 싶은건 생각나지 않았다.,
0,,,호시코 또한 집으로 걸어가기 시작했다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,HoshikoRoom,
0,,ChangeBGM,Home,
0,,,집에 도착한 후 침대에 몸을 날렸다.,
0,,,별 다른 문제 없이 하루가 마무리 되는 것 처럼 느껴졌다.,
0,,,물론 보기 싫은 녀석을 봤다는건 운이 나빳다고 생각이 되었다.,
0,,,씻는건… 체력이 돌아오면 그때 씻어야지,
0,,,그런 생각을 하며 눈을 감았다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,HoshikoRoom,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,다시 정신이 들었을땐 이미 10시가 넘었었다.,
0,,,핸드폰에는 모르는 사람의 부재중 전화 하나와#신청했던 단체에서의 전화도 남아 있었다.,
0,,,거리가 그렇게 먼건 아니니까 일단 가서 사과하자,
0,,,그런 생각으로 다급히 집 밖으로 뛰쳐나갔다.,
0,,PlaySE,Walk,
0,,ChangeBGM,Park,
0,,ChangeBackground,Riverside,
0,,,공원에 도착하자 다양한 사람들이 이곳 저곳을 관리하는게 보였다.,
0,,,가지를 정리하거나 노후화된 곳들을 보수하는 것 처럼 보였다.,
0,,,그리고 한 사람이 손을 흔드는 것이 눈에 들어왔다.,
0,,,호시코는 그쪽을 향해 걸어갔다.,
0,Extra,AddTalker,1,
0,,SelectTalker,1,
0,,ChangeBGM,Park2,
0,팀장,,아 다행히 늦지 않게 도착했구나,
0,호시코,,늦어서 죄송합니다.,
0,,,생각보다 많은 사람들이 온게 신기할 따름이였다.,
0,,,잘 진행이 된다면 많은게 바뀌긴 하겠네,
0,,,그런 생각을 하며 호시코는 주변을 둘러 보고 있었다.,
0,팀장,,그런데 한명이 더 안와서 말야#혹시 니아라는 아이 아니?,
0,호시코,,니아가 안왔나요?,
0,,,나처럼 잠이라도 자고있던건가?,
0,,,분명 오늘을 기대하고 있던 눈치였는데,
0,,,못일어나서 안온다는건 좀 앞뒤가 안맞는거같아,
0,,,그런 생각이 들 참이였다.,
0,팀장,,어차피 둘이 해줄 일은 우리 보조해주던 일이였거든?#지금이라도 데려오는건 어때?,
0,호시코,,네 그렇게 할게요,
0,,RemoveTalker,1,
0,,,호시코는 핸드폰을 꺼내 니아에게 전화를 걸었다.,
0,,,하지만 니아는 전화를 받지 않았다.,
0,,,주말에는 소리를 키고 다니지 않던가?,
0,,,못일어난다고 치부하기엔 뭔가 찝찝한 상황이였다.,
0,,,호시코는 니아의 집으로 가기 위해 상점가로 향했다.,
0,,ChangeBGM,Precipice,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Town,
0,,,니아의 집을 향해 열심히 가고 있었다.,
0,,,뭔가 엇나간 느낌이 들어 다시 한번 전화를 해보기로 했다.,
0,,,그럼에도 수신음만 들리다 받지 않을 뿐이였다.,
0,,,불안한 마음에 걸음을 더 재촉했다.,
0,,PlaySE,Walk,
0,,ChangeBackground,NiaHomeOutfront,
0,,,니아네 집에 도착한 이후 호시코는 초인종을 눌렀다.,
0,Extra,AddTalker,1,
0,,SelectTalker,1,
0,,,이내 한 중년의 남성과 호시코는 만날 수 있었다.,
0,철우,,누구세요?,
0,호시코,,죄송합니다 혹시 니아 집에 있나요?,
0,,,니아가 이곳에 산다는 건 정확히 기억하고 있다.,
0,,,지금까지 몇변을 여기에 왔는데 해깔릴 일은 없었다.,
0,철우,,니아는 친구와 놀러 나간지 좀 됐는데?,
0,호시코,,예? 일단 알겠습니다.,
0,,RemoveTalker,1,
0,,,다른 사람을 만나러 간건가?,
0,,,평소에 다른 아이들과 어울리는걸 본 적이 없어 상상이 되진 않았다.,
0,,,어쩌면 논다는게 내가 생각하는게 아니라면…,
0,,,그 생각에 도달한 순간 호시코는 바로 다른 장소로 뛰쳐나가기 시작했다.,
0,,,이곳 주변엔 골목길이 많은 편에 속한다.#어쩌면 그곳에 잡혀 있는 걸지도 몰라,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Alley,
0,,SetTimer,0.5,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Alley,
0,,SetTimer,0.5,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Alley,
0,,,얼마나 달렸을까#신경질적인 목소리가 들리는 곳을 찾을 수 있었다.,
0,,,호시코는 다급히 그쪽으로 달려갔다.,
0,,ChangeBGM,Rin,
0,린,,그러니까 좀 바뀌면 얼마나 좋아,
0,,,안쪽에 들어서자 보이는건 세명의 사람이였다.,
0,,,니아는 바닥에 널부러져 땅을 내려다보고 있었고,
0,,,짧은 노랑머리에 붉은 옷을 걸친 여자아이는#그런 니아가 못마땅 하다는 듯 내려다 보고 있었다.,
0,,,그 뒤에는 흰머리에 체구가 작은 여자아이가#하염없이 주변만 둘러보며 아무 말 못하고 있었다.,
0,호시코,,뭐하는거야!,
0,,,호시코는 그 사이로 뛰어들어가 니아의 옆에 도착했다.,
0,Rin,AddTalker,1,
0,1,,넌 니아의 친구야?,
0,,,호시코는 니아의 상태를 보았다.,
0,,,의식이 흐릿한건지 니아는 큰 반응 없이 그 자리에 누워 있었다.,
0,,,따돌림만 있는게 아닐까 생각하고 있었다.,
0,,,그런 호시코의 생각은 완전히 무너졌다.,
0,호시코,,이건 너무 심하지 않아?,
0,1,,그런가? 다들 이정도는 가벼운 편이라 했는데,
0,,,이게 가벼운거라고?,
0,,,호시코는 고개를 돌려 린을 쳐다봤다.,
0,,,건장한 체격이 한눈에 들어왔다.#팔쪽엔 운동부원들이 주로 끼고 다니는 면팔찌가 눈에 들어왔다.,
0,호시코,,너는 운동하는애고 얘는 그냥 학생이잖아,
0,,,그 말에 린은 별 다른 반응을 보이지 않았다.,
0,,,왜 아무런 말이 없는거지?,
0,,,그런 의문은 쉽게 해결 되었다.,
0,1,,보통 친구의 잘못은 친구가 대신 해결해주곤 하지?,
0,,PlaySE,Hit,
0,Red,Flash,1.25,
0,,,린은 터벅터벅 걸어와 호시코의 배를 가격했다.,
0,,,퍽 소리와 함께 호시코의 상체가 굽혀졌다.,
0,,,숨이 턱 막히는 느낌부터 해서 힘이 빠지는 느낌도 들었다.,
0,1,,원래 잘못하면 맞는게 제일 빨리 고쳐진데,
0,호시코,,그건 뭔 말도 안되는 소리야…,
0,,,천천히 심호흡하니 몸을 필 정도는 되는 것 같았다.,
0,,,호시코는 몸을 들어 린을 쳐다봤다.,
0,,,그런가 라는 말을 내뱉으며 머쓱한 듯 목을 긁었다.,
0,1,,내가 보기엔 그게 제일 효과가 좋더라고,
0,,ChangeBGM,Mari,
0,마리,,저기 이제 그만 하는게 좋지 않을가?,
0,Mari,AddTalker,2,
0,,,뒤에서 말 한마디 못하던 마리는 린의 소매를 잡았다.,
0,2,,어차피 니아는 말도 못 들을 것 같아.,
0,1,,확실히 오늘은 내가 좀 심한거 같네,
0,,,린은 걸어오더니 니아의 몸을 일으켰다.,
0,,,그 후 벽에 기대어준 뒤 상태를 살폈다.,
0,1,,별 문제는 없네,
0,호시코,,그걸 말이라고…,
0,,,기가 찬다는게 이런거 아닐까,
0,,,말문이 턱 막힌 느낌에 호시코는 아무 말도 하지 못했다.,
0,1,,니아에게 전해줘#나서기 싫다면서 민폐 끼치는 것도 그만 하는게 좋다고,
0,,,니아가 그런 성격인가?,
0,,,같은 반이 아니였던만큼 그 말에는 다소 납득하기 힘들었다.,
0,,,나서는걸 잘 못할뿐이지 다른 사람에게 피해 끼치는걸 정말 싫어하는 타입으로 보였다.,
0,,,이런 애가 그런다고?,
0,,,그 말을 되묻기도 전에 린은 마리를 데리고 길목을 나갔다.,
0,,RemoveTalker,1,
0,,RemoveTalker,2,
0,,ChangeBGM,NakusitaMirai,
0,,,니아는 멍하니 앞을 보고 있었다.,
0,,,호시코는 그 옆에서 핸드폰으로 한 곳에 전화했다.,
0,호시코,,죄송합니다 호시코라고 하는데요,
0,팀장,,어 니아는 찾았니?,
0,,,이걸 어떻게 말해야하나,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,그런 생각을 하던 도중 니아가 옆에서 한마디를 얹었다.,
0,1,,네 곧 같이 갈게요,
0,팀장,,응 다치지 않게 조심히 오렴,
0,,,그 후 통화가 끊기는 소리가 들렸다.,
0,,,니아는 대답을 한 이후 몸에 힘을 풀며 축 늘어졌다.,
0,호시코,,집에 돌아가서 쉬어야 하지 않을까?,
0,1,,으응 오늘만 기다렸는걸 난 괜찮아,
0,,,전혀 괜찮아 보이진 않았지만 말릴 수는 없었다.,
0,,,그 말대로 오늘만 기다렸다는걸 호시코는 누구보다 잘 알고 있었기 때문이였다.,
0,1,,조금만 쉬면 갈만 할거야,
0,호시코,,그래도 무리하는건 좋아 보이진 않는데…,
0,,,말릴 수 없다면 옆에서 도와주는게 최선이 아닐까 생각이 들었다.,
0,,,호시코는 조용히 그 옆을 지켜주었다.,
0,,,10분 정도 휴식을 취한 니아는 자리에서 일어났다.,
0,,,처음에는 힘이 제대로 안들어가는지 절둑거리긴 했지만#금새 멀쩡하게 걸어다니기 시작했다.,
0,1,,그럼 가자,
0,호시코,,응,
0,,,호시코는 니아를 데리고 골목길을 빠져 나왔다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,ChangeBGM,Park,
0,,,둘은 걸어서 공원 초입까지 도착했다.,
0,,,호시코는 니아에게 물어보고 싶은것이 산더미였지만 하나도 물어보지 못했다.,
0,,,"왜 그 말에 부정하지 않는건지, 도망치려고 한적은 없는지",
0,,,의도적으로 밀어내고 덤덤히 받아들인다.,
0,,,사람이면 그럴 수 없지 않나? 생각까지 들 정도였다.,
0,1,,안녕하세요 늦어서 죄송합니다.,
0,,RemoveTalker,1,
0,Extra,AddTalker,0,
0,Nia,AddTalker,2,
0,,SelectTalker,0,
0,팀장,,무사히 왔구나 그럼 이쪽으로 따라와줄래?,
0,2,,네,
0,,,니아는 그 뒤를 따랐고 호시코도 뒤늦게 그 뒤를 따라 걸었다.,
0,,SelectTalker,0,
0,팀장,,너희는 이 빗자루를 들고 잘린 가지들을 쓸어주면 돼,
0,,,확실히 많은 나무들이 가지가 정돈 되어있었다.,
0,,,간단하게는 치운 것 같지만 촘촘히는 하지 않은 듯 했다.,
0,호시코,,일단 이것부터 하고 가면 되나요?,
0,팀장,,응 이거 다하고 다시 찾아오면 다음 해야할 것들 알려줄게,
0,,,어려운 일은 아니네,
0,,,호시코는 빗자루를 받은 후 니아를 쳐다보았다.,
0,,,저 상태로 이걸 할 수 있을까?,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,Nia,AddTalker,1,
0,1,,안줘?,
0,호시코,,남는건 내가 해도 되니까 무리는 하지마,
0,,,호시코는 그렇게 말한 후 빗자루를 건내주었다.,
0,,SelectTalker,-1,
0,,ChangeBGM,Park2,
0,,,빗자루를 받은 이후엔 서로 말없이 가지를 한 곳에 모았다.,
0,,,중간 중간 말을 걸어볼까 생각이 들었지만#어떤 말을 해야하는지 부터가 문제였다.,
0,,,가지를 한곳에 모았을때쯤 니아가 먼저 말을 걸었다.,
0,1,,이제 다음은 뭐할까?,
0,호시코,,나는 전혀 감도 안와,
0,,,벽에 그림을 그리는 사람들이나 노화된 시설 앞에서 리스트를 쓰던 사람들,
0,,,거의 버려진 무인 편의점을 보던 사람들까지 많은 사람들이 있었다.,
0,,,하지만 다른 사람들은 전부 성인이였다.,
0,,,뭔가 잘못 신청한게 아닐까 생각이 들 정도였으니까…,
0,,,호시코는 모도 모아둔 나뭇가지 옆에 빗자루를 내려놓았다.,
0,호시코,,일단 내가 말하고 올게 좀 쉬고 있어,
0,1,,조심히 다녀와,
0,,RemoveTalker,1,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,,호시코는 공원 중앙을 향해 걸어갔다.,
0,,,아마 그곳에 계시지 않을까 하는 생각 때문이였다.,
0,,,그리고 다른 사람들이 하는 일 옆에 서 계신 팀장님을 볼 수 있었다.,
0,Extra,AddTalker,1,
0,호시코,,팀장님 일단 다 해놨어요,
0,,SelectTalker,1,
0,팀장,,아 그래? 그럼…,
0,,,파일을 열어본 팀장님은 큰 소리로 다른 사람들에게 말했다.,
0,팀장,,트럭 지금 어디있어요?,
0,,,곧 도착해요 라는 흐릿한 목소리가 멀리서 들려왔다.,
0,,,트럭이 필요하다?,
0,,,뭐에 쓰는건지는 의외로 쉽게 생각됐다.,
0,,,여기 생긴 쓰레기들을 모아서 옮길 필요가 있겠구나,
0,팀장,,원래는 이것 저것 부탁할게 많았었는데 좀 늦게와서 다른 사람들이 다했거든,
0,호시코,,죄송합니다…,
0,,,호시코는 고개를 숙이고 대답했다.,
0,,,그 행동에 손사래를 치신 뒤 팀장님이 말했다.,
0,팀장,,괜찮아 다음번엔 빨리 와서 같이 잘 하자,
0,호시코,,네 알겠습니다 감사합니다.,
0,,,호시코는 팀장님에게 고개를 숙였다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Park,
0,,,아직 늦은 시간은 아니였지만 니아의 상태가 신경쓰였다.,
0,,,호시코는 니아가 있는 곳으로 서둘러 이동했다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,Nia,AddTalker,1,
0,,,니아는 저번 만났을때 처럼 흐르는 물을 쳐다보고있었다.,
0,호시코,,오늘은 이정도면 됐데,
0,1,,어? 나뭇가지 치운게 전분데?,
0,,,내말이 그말이야,
0,,,호시코는 고개를 끄덕이고 팀장님에게 들은 이야기를 전달해주었다.,
0,,,다음번엔 빨리와서 많은 걸 하자는 거라던가,
0,,,오늘은 다른 사람들이 대신 우리 일까지 해줬다는 이야기,
0,,,그 말들을 들은 니아는 고개를 끄덕이며 수긍했다.,
0,1,,오늘은 너무 적게 하긴 했어.,
0,호시코,,다음 주에는 더 신경 써서 하면 되지 않을까,
0,,,당장에 나부터 지각하고 다른 곳에 다녀오긴 했으니까,
0,1,,그럼 나도 이만 들어갈게,
0,호시코,,데려다줄가?,
0,,,평소였다면 고개를 끄덕였을 것이다,
0,,,늘 집에 데려다주거나 근처까지 같이 가곤 했으니까#형식상의 물음이나 다름 없다 생각하고 있었다.,
0,,,하지만 니아는 고개를 저었다.,
0,1,,괜찮아 오늘은 나 혼자 들어갈게,
0,,,방금 전 일이 신경쓰이는걸까,
0,,,니아는 그대로 몸을 돌려 천천히 걸어갔다.,
0,,RemoveTalker,1,
0,,,아무런 말도 하지 못하고 니아를 보낸 후 호시코도 집으로 돌아왔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,HoshikoRoom,
0,,ChangeBGM,Home,
0,,,집으로 돌아온 호시코는 침대에 걸터앉아 하루를 되짚어 보았다.,
0,,,지각해서 늦은거부터 린이라는 애가 했던 말들,
0,,,그리고 니아의 반응 등,
0,,,어쩌면 나는 힘들다고 말하는 복에 겨운 사람이 아닐까,
0,,,순간 그런 생각까지 들 정도였다.,
0,,,물론 타케시를 생각하면 그런 마음이 완전히 사라지긴 했지만…,
0,,,그 이야기 중에 가장 신경 쓰이는 이야기는 린이 했던 이야기들이였다.,
0,,,니아가 의도적으로 다른 사람에게 자신의 일을 시킨다?,
0,,,내가 알지 못하는 모습이 있지 않을까#차라리 직접 반에 찾아가서 이야기 하는걸 들어보자,
0,,,그러기 위해서는 일단 오늘 씻고 자는게 우선이야,
0,,,어차피 내일 짐은 자고 일어나도 늦지 않는다.,
0,,,정신적으로 신체적으로도 피곤한 느낌이 들었다.,
0,,,호시코는 갈아입을 옷을 챙기고 욕실로 향했다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,Classroom,
0,,ChangeBGM,Momiji,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,평소와는 달리 호시코는 수업에 집중하지 않고 있었다.,
0,,,오로지 신경 쓰는 것은 곧 점심시간이 된다는 사실 뿐이였다.,
0,,,점심 시간 종이 친 직후 호시코는 자리에서 일어났다.,
0,,,호시코는 노트와 펜을 챙기고 교실 밖으로 나왔다.,
0,,,평소 호시코를 유심히 보던 수학 선생님은#전혀 다른 모습에 당황 하기 보단 신기 한듯 보고있었다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,호시코는 2-5반 입구 앞에서 안을 들여다 보았다.,
0,,,어째서인지 니아의 모습이 보이진 않았지만 크게 개의치 않았다.,
0,,,그래 내가 알아보러 온건 니아를 다들 어떻게 생각하느냐지,
0,,,그런 생각에 선생님이 나간 반 안으로 들어갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Classroom,
0,,,호시코가 반에 들어오자 많은 아이들이 신기한듯 쳐다봤다.,
0,,,다른 반에 사람이 당당하게 들어오는게 흔하진 않은 광경인 만큼 시선이 끌릴 수 밖에 없었다.,
0,,,세명의 여자학생들이 모여있는 곳에 호시코가 다가갔다.,
0,Extra,AddTalker,0,
0,,SelectTalker,0,
0,호시코,,궁금한게 있는데 짧게 물어봐도 될가?,
0,,,호시코가 한 무리로 가자 나머지 아이들은 다시 자기들끼리 대화를 하기 시작했다.,
0,미정,,갑자기? 그래 아는거면 대답해줄게,
0,,,이렇게 흔쾌히 수락해줄거란 생각은 전혀 하지못했다.,
0,,,호시코가 되물은 것에도 미정은 고개를 끄덕였다.,
0,미정,,그래서 니아에 대해 알려달라… 는거지?,
0,,,간략하게 아는 것만 전달하는 것 처럼 말했다.,
0,,,듣기로는 다른 사람을 부려먹는데다가 사람의 말을 무시한다는 느낌으로,
0,,,이야기를 들은 학생들은 각기 다른 반응을 보였다.,
0,,,그리고 그 중 한명이 먼저 말을 시작했다.,
0,리리,,확실히 그런 이야기가 있긴해,
0,,,그런 이야기가 있다면 소문이 있다는건 사실인건가,
0,,,호시코가 고개를 끄덕였다.,
0,리리,,근데 소문도 소문인데 니아는 우리와 대화를 할 생각이 없어 보이더라고,
0,미정,,그건 맞아 제대로 대답도 안하고 가끔 한두마디씩만 대답하니까,
0,,,호시코는 니아와 처음 만났을때를 떠올려보았다.,
0,,,다시 그때처럼 돌아가서 말을 해야한다 하면… 생각만 해도 아찔했다.,
0,,,그럼 소문도 있지만 대화가 서로 통하지 않아서 그렇게 되는 건가?,
0,,,나름의 상황을 정리하던 중 호시코는 이질감을 느꼈다.,
0,,,주변 떠드는 아이들의 소리가 뚝 끊긴 듯한 느낌,
0,,,호시코는 노트를 내리면서 위를 올려다보았다.,
0,,ChangeBGM,Kaguya,
0,Kaguya,AddTalker,1,
0,,,분홍머리의 한 학생이 나를 빤히 보고있었다.,
0,,,왠지 모를 섬뜩함이 느껴지는 기분이 들었다.,
0,1,,미안하지만 남의 반에 함부로 들어오는건 피해주지 않을래?,
0,호시코,,아 미안 지금 바로 나갈게,
0,,,하긴 허락도 안받고 들어오면 안되지 참,
0,,,호시코는 노트를 접으며 일어났다.,
0,,,방금 그 느낌은 뭐였지?#다시 생각해도 이상한 느낌이였다.,
0,1,,그리고 니아에 대해 물어보는거라면 나도 한가지 아는게 있어,
0,,,아는게 있다고?,
0,,,호시코는 고개를 돌려 카구야를 쳐다봤다.,
0,1,,누군가에게 단단히 찍힌 모양이야#지금 나오는 소문 다 한사람이 퍼트리는거라 하더라,
0,,,그럼 그 한사람에게 찍혀서 린이란 애한테 괴롭힘당하고#학원 생활은 엉망진창이 되고…,
0,,,그래도 긍정적인건 대부분의 아이들이 소문을 퍼트린다는걸 안다는거 정도일까,
0,호시코,,알려줘서 고마워,
0,1,,다음번엔 양해를 구하고 들어오도록 해,
0,,RemoveTalker,1,
0,,RemoveTalker,0,
0,,ChangeBGM,Momiji,
0,,ChangeBackground,SchoolHallway,
0,,,맞다 그 애들한테도 감사인사 했어야 했는데…,
0,,,다음번에 제대로 허락을 받고 들어간 후 감사한다 하자,
